;genus;Latitude;Longitude;glc19SpId;Keep;code;eltoncode
25017;Hygrophorus;43.626;-1.444;3095;1.0;F_153;887
25018;Hygrophorus;43.85;-1.389;3095;1.0;F_153;887
25019;Hygrophorus;42.879265;-0.433024;3253;1.0;F_153;887
25020;Hygrophorus;42.880123;-0.403675;3253;1.0;F_153;887
25021;Hygrophorus;42.87918;-0.435516;3266;1.0;F_153;887
25022;Hygrophorus;49.46;6.09;3341;1.0;F_153;887
25023;Hygrophorus;44.10908;7.56203;3411;1.0;F_153;887
25024;Hygrophorus;45.06759;5.85943;3452;1.0;F_153;887
25038;Hygrophorus;42.98155;-0.36948;3711;1.0;F_153;887
25041;Hygrophorus;42.8223;0.37321;3944;1.0;F_153;887
25042;Hygrophorus;42.88376;-0.6086;3905;1.0;F_153;887
25044;Hygrophorus;42.8878;-0.48644;3711;1.0;F_153;887
25048;Hygrophorus;46.37657;-1.23031;4095;1.0;F_153;887
25050;Hygrophorus;44.65409;2.93694;3266;1.0;F_153;887
25051;Hygrophorus;42.92764;1.103;4135;1.0;F_153;887
25052;Hygrophorus;44.38402;2.93724;4141;1.0;F_153;887
25053;Hygrophorus;42.99578;0.12016;4135;1.0;F_153;887
25054;Hygrophorus;44.11185;2.31291;4169;1.0;F_153;887
25055;Hygrophorus;42.84526;1.5946;3266;1.0;F_153;887
25057;Hygrophorus;47.98308;2.26276;4225;1.0;F_153;887
25059;Hygrophorus;48.02565;-0.42189;4046;1.0;F_153;887
25060;Hygrophorus;43.02509;1.59024;4293;1.0;F_153;887
25061;Hygrophorus;47.26514;2.80162;4303;1.0;F_153;887
25062;Hygrophorus;44.02384;3.1871;4303;1.0;F_153;887
25066;Hygrophorus;43.00499;0.48753;3266;1.0;F_153;887
25068;Hygrophorus;47.22716;0.02574;3905;1.0;F_153;887
25069;Hygrophorus;42.67073;2.08621;4471;1.0;F_153;887
25070;Hygrophorus;42.83775;1.10593;4135;1.0;F_153;887
25072;Hygrophorus;42.90911;0.24687;4169;1.0;F_153;887
25073;Hygrophorus;44.11256;2.43783;4396;1.0;F_153;887
25074;Hygrophorus;44.2;2.0616;4396;1.0;F_153;887
25076;Hygrophorus;42.84679;1.71679;4062;1.0;F_153;887
25078;Hygrophorus;44.20399;2.93744;4303;1.0;F_153;887
25080;Hygrophorus;43.02663;1.7128;3266;1.0;F_153;887
25081;Hygrophorus;42.84818;1.83898;4135;1.0;F_153;887
25082;Hygrophorus;48.29659;-4.35941;3253;1.0;F_153;887
25083;Hygrophorus;48.53079;-3.44062;3711;1.0;F_153;887
25084;Hygrophorus;42.75369;1.47478;4293;1.0;F_153;887
25090;Hygrophorus;48.11555;-0.42771;4850;1.0;F_153;887
25091;Hygrophorus;43.08566;0.11568;4396;1.0;F_153;887
25093;Hygrophorus;43.93257;2.4396;4924;1.0;F_153;887
25094;Hygrophorus;47.88988;1.8626;4046;1.0;F_153;887
25096;Hygrophorus;44.56392;2.81111;4303;1.0;F_153;887
25098;Hygrophorus;43.84385;3.18651;4303;1.0;F_153;887
25099;Hygrophorus;44.29315;2.56137;4236;1.0;F_153;887
25101;Hygrophorus;43.00206;0.36506;3266;1.0;F_153;887
25103;Hygrophorus;42.81924;0.25113;4062;1.0;F_153;887
25104;Hygrophorus;43.02802;1.83538;3266;1.0;F_153;887
25106;Hygrophorus;48.53805;-3.30561;3944;1.0;F_153;887
25108;Hygrophorus;43.01965;1.22259;4303;1.0;F_153;887
25110;Hygrophorus;44.02384;2.8129;4303;1.0;F_153;887
25111;Hygrophorus;44.02356;3.31183;3266;1.0;F_153;887
25114;Hygrophorus;44.20385;3.18769;4303;1.0;F_153;887
25115;Hygrophorus;48.37276;6.85002;4135;1.0;F_153;887
25116;Hygrophorus;49.01018;-0.6236;3944;1.0;F_153;887
25119;Hygrophorus;42.98531;-0.24709;4062;1.0;F_153;887
25121;Hygrophorus;41.79481;8.82678;5098;1.0;F_153;887
25122;Hygrophorus;44.38402;3.06276;5101;1.0;F_153;887
25131;Hygrophorus;42.9151;0.49142;4062;1.0;F_153;887
25133;Hygrophorus;42.84359;1.47242;4293;1.0;F_153;887
25135;Hygrophorus;42.80923;-0.11503;4062;1.0;F_153;887
25140;Hygrophorus;42.72938;0.25538;4135;1.0;F_153;887
25141;Hygrophorus;43.01532;0.97753;4293;1.0;F_153;887
25143;Hygrophorus;44.56263;2.43335;4303;1.0;F_153;887
25145;Hygrophorus;48.16381;2.39474;4046;1.0;F_153;887
25146;Hygrophorus;43.10746;1.0971;4169;1.0;F_153;887
25154;Hygrophorus;48.3683;6.98488;4169;1.0;F_153;887
25156;Hygrophorus;42.89546;-0.24206;4062;1.0;F_153;887
25159;Hygrophorus;43.07881;-0.12954;4062;1.0;F_153;887
25160;Hygrophorus;43.11152;1.34256;4303;1.0;F_153;887
25161;Hygrophorus;47.93574;-0.41609;4046;1.0;F_153;887
25163;Hygrophorus;42.9367;1.7148;4293;1.0;F_153;887
25165;Hygrophorus;43.93356;3.31133;4303;1.0;F_153;887
25167;Hygrophorus;44.02313;3.43655;3266;1.0;F_153;887
25170;Hygrophorus;44.28886;1.9348;4303;1.0;F_153;887
25171;Hygrophorus;42.9335;1.47006;4293;1.0;F_153;887
25174;Hygrophorus;44.20399;3.06256;4303;1.0;F_153;887
25179;Hygrophorus;42.92541;0.98066;4293;1.0;F_153;887
25181;Hygrophorus;44.203990000000005;2.93744;4396;1.0;F_153;887
25182;Hygrophorus;48.53805;-3.3056099999999997;4850;1.0;F_153;887
25183;Hygrophorus;44.38402;2.93724;4396;1.0;F_153;887
25184;Hygrophorus;44.20385;3.1876900000000004;4924;1.0;F_153;887
25185;Hygrophorus;50.768159999999995;2.08033;4225;1.0;F_153;887
25186;Hygrophorus;44.472609999999996;2.43425;4303;1.0;F_153;887
25187;Hygrophorus;42.66698;1.72075;4293;1.0;F_153;887
25189;Hygrophorus;42.9335;1.4700600000000001;4293;1.0;F_153;887
25190;Hygrophorus;42.90911;0.24686999999999998;4062;1.0;F_153;887
25191;Hygrophorus;42.93935;1.95957;4062;1.0;F_153;887
25192;Hygrophorus;42.67073;2.08621;4618;1.0;F_153;887
25193;Hygrophorus;44.11399;3.0624599999999997;4303;1.0;F_153;887
25194;Hygrophorus;44.5632;2.55927;4303;1.0;F_153;887
25195;Hygrophorus;44.654090000000004;2.9369400000000003;3266;1.0;F_153;887
25196;Hygrophorus;49.01018;-0.6236;5196;1.0;F_153;887
25197;Hygrophorus;43.107459999999996;1.0971;4062;1.0;F_153;887
25198;Hygrophorus;42.9367;1.7148;3266;1.0;F_153;887
25199;Hygrophorus;43.025090000000006;1.5902399999999999;3266;1.0;F_153;887
25200;Hygrophorus;42.846790000000006;1.71679;4135;1.0;F_153;887
25201;Hygrophorus;46.06673;5.5231;3905;1.0;F_153;887
25202;Hygrophorus;45.40521;6.644419999999999;3610;1.0;F_153;887
25203;Hygrophorus;46.312870000000004;6.44476;4062;1.0;F_153;887
25204;Hygrophorus;45.60413;6.0155;3775;1.0;F_153;887
25205;Hygrophorus;44.98383;5.60126;3944;1.0;F_153;887
25206;Hygrophorus;45.936240000000005;6.938;3617;1.0;F_153;887
25207;Hygrophorus;44.98672;5.47446;5457;1.0;F_153;887
25208;Hygrophorus;45.16381;5.60965;4618;1.0;F_153;887
25210;Hygrophorus;45.95302;6.42224;5459;1.0;F_153;887
25211;Hygrophorus;45.95685;6.29325;3617;1.0;F_153;887
25213;Hygrophorus;46.31673;6.31492;4169;1.0;F_153;887
25214;Hygrophorus;46.39883;6.58046;4169;1.0;F_153;887
25215;Hygrophorus;45.43379;5.622330000000001;3659;1.0;F_153;887
25216;Hygrophorus;45.07672;5.47844;4169;1.0;F_153;887
25217;Hygrophorus;45.57649;6.9124300000000005;3452;1.0;F_153;887
25218;Hygrophorus;45.15757;5.8640300000000005;3452;1.0;F_153;887
25219;Hygrophorus;45.3438;5.6180900000000005;3905;1.0;F_153;887
25220;Hygrophorus;45.346709999999995;5.49046;3905;1.0;F_153;887
25223;Hygrophorus;45.86688;6.28787;3711;1.0;F_153;887
25224;Hygrophorus;45.2538;5.61386;3711;1.0;F_153;887
25225;Hygrophorus;45.340740000000004;5.7457;3617;1.0;F_153;887
25226;Hygrophorus;45.34948;5.36282;3253;1.0;F_153;887
25227;Hygrophorus;45.25947;5.35901;3617;1.0;F_153;887
25231;Hygrophorus;46.24674;5.53139;3617;1.0;F_153;887
25235;Hygrophorus;44.90208;5.21725;3659;1.0;F_153;887
25237;Hygrophorus;45.43073;5.75014;4169;1.0;F_153;887
25238;Hygrophorus;44.893840000000004;5.597090000000001;3905;1.0;F_153;887
25239;Hygrophorus;46.06953;5.39379;5098;1.0;F_153;887
25242;Hygrophorus;46.39467;6.71047;3905;1.0;F_153;887
25243;Hygrophorus;46.120540000000005;6.82158;5481;1.0;F_153;887
25248;Hygrophorus;46.02617;6.944439999999999;3411;1.0;F_153;887
25250;Hygrophorus;44.63453;5.08059;4062;1.0;F_153;887
25257;Hygrophorus;45.25075;5.74127;3617;1.0;F_153;887
25258;Hygrophorus;45.166709999999995;5.48243;4169;1.0;F_153;887
25259;Hygrophorus;45.52949;5.37049;5196;1.0;F_153;887
25260;Hygrophorus;45.68312;6.40554;3452;1.0;F_153;887
25270;Hygrophorus;46.40283;6.45043;4293;1.0;F_153;887
25272;Hygrophorus;45.42752;5.87795;3775;1.0;F_153;887
25282;Hygrophorus;45.86305;6.41665;3617;1.0;F_153;887
25288;Hygrophorus;46.406690000000005;6.32038;3905;1.0;F_153;887
25292;Hygrophorus;44.80386;5.59293;5499;1.0;F_153;887
25295;Hygrophorus;45.30668;6.89347;3711;1.0;F_153;887
25299;Hygrophorus;46.21477;6.698289999999999;5459;1.0;F_153;887
25302;Hygrophorus;45.59316;6.40001;4303;1.0;F_153;887
25308;Hygrophorus;45.49925;6.522419999999999;3905;1.0;F_153;887
25309;Hygrophorus;45.26209;5.23156;3944;1.0;F_153;887
25334;Hygrophorus;45.97378;5.64806;4062;1.0;F_153;887
25335;Hygrophorus;46.15068;5.78624;5509;1.0;F_153;887
25336;Hygrophorus;45.76913;6.53964;4618;1.0;F_153;887
25343;Hygrophorus;45.444590000000005;5.110930000000001;5196;1.0;F_153;887
25344;Hygrophorus;45.06759;5.859430000000001;3659;1.0;F_153;887
25353;Hygrophorus;46.06378;5.6523900000000005;4062;1.0;F_153;887
25360;Hygrophorus;46.30472;6.70437;5486;1.0;F_153;887
25365;Hygrophorus;45.07382;5.60545;3905;1.0;F_153;887
25375;Hygrophorus;46.218920000000004;6.5687;3905;1.0;F_153;887
25377;Hygrophorus;44.98079;5.72806;3905;1.0;F_153;887
25391;Hygrophorus;45.67917;6.53388;5457;1.0;F_153;887
25395;Hygrophorus;45.233309999999996;6.37806;4618;1.0;F_153;887
25400;Hygrophorus;45.79672;5.510759999999999;3617;1.0;F_153;887
25406;Hygrophorus;46.24067;5.79081;3944;1.0;F_153;887
25408;Hygrophorus;45.21675;6.8871899999999995;5483;1.0;F_153;887
25416;Hygrophorus;45.266890000000004;4.97664;3944;1.0;F_153;887
25424;Hygrophorus;45.61071;5.75908;3617;1.0;F_153;887
25434;Hygrophorus;46.22676;6.309480000000001;3452;1.0;F_153;887
25438;Hygrophorus;45.244209999999995;5.99603;4169;1.0;F_153;887
25441;Hygrophorus;46.13295;6.43346;5486;1.0;F_153;887
25444;Hygrophorus;46.22291;6.4391;3659;1.0;F_153;887
25461;Hygrophorus;45.43671;5.49449;3905;1.0;F_153;887
25478;Hygrophorus;45.580870000000004;6.78435;3411;1.0;F_153;887
25480;Hygrophorus;46.03487;6.68618;3775;1.0;F_153;887
25482;Hygrophorus;45.5032;6.39449;3610;1.0;F_153;887
25495;Hygrophorus;46.32399;6.0552;5457;1.0;F_153;887
25499;Hygrophorus;45.85071;6.8028699999999995;3617;1.0;F_153;887
25509;Hygrophorus;45.712140000000005;5.2497300000000005;3253;1.0;F_153;887
25514;Hygrophorus;45.44211;5.23879;5196;1.0;F_153;887
25519;Hygrophorus;45.517509999999994;5.88261;3452;1.0;F_153;887
25588;Hygrophorus;46.14403;6.04518;5499;1.0;F_153;887
25598;Hygrophorus;45.780570000000004;6.15393;3775;1.0;F_153;887
25619;Hygrophorus;45.886720000000004;5.51486;5459;1.0;F_153;887
25622;Hygrophorus;45.62213;5.24607;4303;1.0;F_153;887
25630;Hygrophorus;45.24072;6.1233900000000006;3659;1.0;F_153;887
25632;Hygrophorus;46.12896;6.56285;3659;1.0;F_153;887
25661;Hygrophorus;46.23401;6.05018;4062;1.0;F_153;887
25665;Hygrophorus;46.24378;5.66111;3617;1.0;F_153;887
25730;Hygrophorus;45.949040000000004;6.55121;3617;1.0;F_153;887
25749;Hygrophorus;46.12482;6.69222;5486;1.0;F_153;887
25777;Hygrophorus;46.15954;5.39772;3711;1.0;F_153;887
25817;Hygrophorus;46.30043;6.83415;5459;1.0;F_153;887
25828;Hygrophorus;46.046820000000004;6.29864;3711;1.0;F_153;887
25836;Hygrophorus;45.77309;6.41108;3659;1.0;F_153;887
25865;Hygrophorus;45.6906;6.1488;3775;1.0;F_153;887
25866;Hygrophorus;45.302170000000004;7.020910000000001;3411;1.0;F_153;887
25930;Hygrophorus;45.330690000000004;6.12844;3659;1.0;F_153;887
25987;Hygrophorus;45.694109999999995;6.0204;4135;1.0;F_153;887
26048;Hygrophorus;44.36213;5.19611;4924;1.0;F_153;887
26059;Hygrophorus;45.88378;5.643730000000001;3905;1.0;F_153;887
26069;Hygrophorus;46.05744;5.91094;5583;1.0;F_153;887
26074;Hygrophorus;44.632090000000005;5.2066300000000005;5509;1.0;F_153;887
26090;Hygrophorus;46.06068;5.78167;3775;1.0;F_153;887
26117;Hygrophorus;45.25671;5.48644;3617;1.0;F_153;887
26136;Hygrophorus;45.32327;6.38352;4169;1.0;F_153;887
26152;Hygrophorus;48.79973;-3.4739;4850;1.0;F_153;887
26153;Hygrophorus;48.53079;-3.4406199999999996;3944;1.0;F_153;887
26154;Hygrophorus;48.46918;-2.89026;4850;1.0;F_153;887
26155;Hygrophorus;48.52339;-3.57559;3905;1.0;F_153;887
26165;Hygrophorus;48.71009;-3.46277;4046;1.0;F_153;887
26166;Hygrophorus;48.79229;-3.6095599999999997;4850;1.0;F_153;887
26167;Hygrophorus;49.87135;2.2355;3452;1.0;F_153;887
26168;Hygrophorus;49.60087;3.89874;3944;1.0;F_153;887
26170;Hygrophorus;46.69956;0.57844;3944;1.0;F_153;887
26180;Hygrophorus;46.77028;6.21149;3711;1.0;F_153;887
26181;Hygrophorus;48.525220000000004;2.93229;3905;1.0;F_153;887
26182;Hygrophorus;44.10908;7.56203;3411;1.0;F_153;887
26183;Hygrophorus;44.11421;7.437310000000001;3411;1.0;F_153;887
26186;Hygrophorus;47.24946;4.91728;4225;1.0;F_153;887
26197;Hygrophorus;48.094120000000004;7.0987100000000005;3452;1.0;F_153;887
26205;Hygrophorus;47.13373;6.10113;4293;1.0;F_153;887
26206;Hygrophorus;45.7095;5.37821;3944;1.0;F_153;887
26215;Hygrophorus;42.373796;9.288812;6386;1.0;F_153;887
26216;Hygrophorus;42.485278;2.848056;4046;1.0;F_153;887
26217;Hygrophorus;42.507222;2.969722;6386;1.0;F_153;887
26218;Hygrophorus;49.000282;8.069953;5196;1.0;F_153;887
26219;Hygrophorus;49.946999999999996;4.81;6454;1.0;F_153;887
26220;Hygrophorus;49.18122;-0.9101799999999999;3944;1.0;F_153;887
26222;Hygrophorus;47.42945;4.923719999999999;3905;1.0;F_153;887
26223;Hygrophorus;48.74857;6.33315;4046;1.0;F_153;887
26224;Hygrophorus;48.10315;6.83038;3617;1.0;F_153;887
26225;Hygrophorus;48.79274;2.25132;4046;1.0;F_153;887
26227;Hygrophorus;48.09871;6.96455;3452;1.0;F_153;887
26229;Hygrophorus;48.2872;6.70879;3266;1.0;F_153;887
26231;Hygrophorus;47.833490000000005;6.81093;3905;1.0;F_153;887
26233;Hygrophorus;47.83349;6.81093;3905;1.0;F_153;887
26234;Hygrophorus;48.09871;6.96455;3452;1.0;F_153;887
26235;Hygrophorus;48.28289;6.84345;3452;1.0;F_153;887
26236;Lactifluus;43.626;-1.444;3103;1.0;F_158;892
26237;Lactifluus;44.65394;2.81081;4362;1.0;F_158;892
26238;Lactifluus;43.08566;0.11568;4482;1.0;F_158;892
26240;Lactifluus;42.99578;0.12016;4482;1.0;F_158;892
26241;Lactifluus;42.90911;0.24686999999999998;4482;1.0;F_158;892
26242;Lactifluus;48.52339;-3.57559;4362;1.0;F_158;892
26244;Lactifluus;49.18122;-0.9101799999999999;4482;1.0;F_158;892
26245;Lactifluus;49.18122;-0.91018;4482;1.0;F_158;892
26246;Hydnellum;43.626;-1.444;3111;1.0;F_151;885
26247;Hydnellum;43.85;-1.376;3111;1.0;F_151;885
26248;Hydnellum;44.003;-1.322;3111;1.0;F_151;885
26249;Hydnellum;42.90256;0.00238;3111;1.0;F_151;885
26250;Hydnellum;43.02509;1.59024;4316;1.0;F_151;885
26251;Hydnellum;43.07881;-0.12954;4376;1.0;F_151;885
26252;Hydnellum;44.56263;2.43335;4316;1.0;F_151;885
26253;Hydnellum;48.56497;-0.45712;4316;1.0;F_151;885
26254;Hydnellum;42.84178;1.35025;4376;1.0;F_151;885
26255;Hydnellum;42.90911;0.24687;4376;1.0;F_151;885
26256;Hydnellum;42.67073;2.08621;4376;1.0;F_151;885
26258;Hydnellum;43.93384;2.8132;3111;1.0;F_151;885
26259;Hydnellum;44.2;2.0616;3111;1.0;F_151;885
26260;Hydnellum;44.20399;3.06256;4596;1.0;F_151;885
26261;Hydnellum;42.99578;0.12016;4376;1.0;F_151;885
26263;Hydnellum;44.11399;3.06246;3111;1.0;F_151;885
26265;Hydnellum;44.5632;2.55927;3111;1.0;F_151;885
26266;Hydnellum;48.79973;-3.4739;3111;1.0;F_151;885
26267;Hydnellum;42.98531;-0.24709;3111;1.0;F_151;885
26268;Hydnellum;43.93257;2.4396;3111;1.0;F_151;885
26269;Hydnellum;43.84385;2.81349;3111;1.0;F_151;885
26270;Hydnellum;42.72938;0.25538;4596;1.0;F_151;885
26271;Hydnellum;42.81924;0.25113;4596;1.0;F_151;885
26272;Hydnellum;48.29659;-4.35941;3111;1.0;F_151;885
26273;Hydnellum;42.66962;1.96438;5024;1.0;F_151;885
26274;Hydnellum;44.19886;1.93649;3111;1.0;F_151;885
26276;Hydnellum;44.20385;3.18769;3111;1.0;F_151;885
26279;Hydnellum;42.84679;1.71679;4316;1.0;F_151;885
26281;Hydnellum;48.79229;-3.60956;4376;1.0;F_151;885
26282;Hydnellum;42.74994;1.23083;3111;1.0;F_151;885
26286;Hydnellum;44.38402;2.93724;3111;1.0;F_151;885
26290;Hydnellum;44.47261;2.43425;4316;1.0;F_151;885
26291;Hydnellum;42.93935;1.95957;5112;1.0;F_151;885
26292;Hydnellum;44.11256;2.43783;3111;1.0;F_151;885
26294;Hydnellum;43.02928;1.95795;3111;1.0;F_151;885
26297;Hydnellum;49.01018;-0.6236;3111;1.0;F_151;885
26301;Hydnellum;48.11555;-0.42771000000000003;4376;1.0;F_151;885
26302;Hydnellum;43.02802;1.83538;3111;1.0;F_151;885
26303;Hydnellum;44.02384;2.8129;3111;1.0;F_151;885
26304;Hydnellum;42.846790000000006;1.71679;4316;1.0;F_151;885
26305;Hydnellum;42.93935;1.95957;4316;1.0;F_151;885
26306;Hydnellum;42.75827;1.84077;5024;1.0;F_151;885
26307;Hydnellum;48.79229;-3.6095599999999997;4376;1.0;F_151;885
26308;Hydnellum;48.71009;-3.46277;4376;1.0;F_151;885
26309;Hydnellum;48.79973;-3.4739;4376;1.0;F_151;885
26311;Hydnellum;48.53079;-3.4406199999999996;5112;1.0;F_151;885
26312;Hydnellum;46.69956;0.57844;3111;1.0;F_151;885
26317;Hydnellum;48.525220000000004;2.93229;4596;1.0;F_151;885
26318;Hydnellum;42.374081;9.288683;4376;1.0;F_151;885
26319;Hydnellum;43.50415;6.89508;4376;1.0;F_151;885
26320;Hydnellum;44.182179999999995;5.18915;6574;1.0;F_151;885
26321;Hydnellum;49.18122;-0.9101799999999999;4316;1.0;F_151;885
26323;Hydnellum;44.17961;5.31418;5024;1.0;F_151;885
26324;Hysterangium;43.626;-1.444;3112;1.0;F_154;888
26325;Gyroporus;43.626;-1.444;3123;1.0;F_147;881
26326;Gyroporus;43.716;-1.43;3123;1.0;F_147;881
26327;Gyroporus;44.003;-1.322;3123;1.0;F_147;881
26328;Gyroporus;43.903;-1.313;3207;1.0;F_147;881
26329;Gyroporus;44.164;-1.293;3207;1.0;F_147;881
26330;Gyroporus;42.99243;-0.00227;3207;1.0;F_147;881
26331;Gyroporus;44.11256;2.43783;4228;1.0;F_147;881
26332;Gyroporus;44.20385;3.18769;3207;1.0;F_147;881
26333;Gyroporus;42.92305;0.85834;3207;1.0;F_147;881
26334;Gyroporus;42.75827;1.84077;4228;1.0;F_147;881
26335;Gyroporus;43.07881;-0.12954;4228;1.0;F_147;881
26336;Gyroporus;44.56263;2.43335;3207;1.0;F_147;881
26337;Gyroporus;42.99578;0.12016;3207;1.0;F_147;881
26338;Gyroporus;42.9335;1.47006;4753;1.0;F_147;881
26339;Gyroporus;42.84679;1.71679;3207;1.0;F_147;881
26341;Gyroporus;44.65265;2.43244;3207;1.0;F_147;881
26344;Gyroporus;42.92764;1.103;3207;1.0;F_147;881
26345;Gyroporus;42.67073;2.08621;4228;1.0;F_147;881
26346;Gyroporus;42.66379;1.47714;3207;1.0;F_147;881
26347;Gyroporus;43.02663;1.7128;3207;1.0;F_147;881
26348;Gyroporus;43.02802;1.83538;3207;1.0;F_147;881
26349;Gyroporus;43.08566;0.11568;4228;1.0;F_147;881
26351;Gyroporus;43.93356;3.31133;3207;1.0;F_147;881
26352;Gyroporus;44.56406;2.93704;3207;1.0;F_147;881
26354;Gyroporus;42.83775;1.10593;4228;1.0;F_147;881
26357;Gyroporus;44.5632;2.55927;3207;1.0;F_147;881
26358;Gyroporus;44.2;2.0616;3207;1.0;F_147;881
26361;Gyroporus;42.90911;0.24687;4228;1.0;F_147;881
26364;Gyroporus;42.66962;1.96438;4228;1.0;F_147;881
26365;Gyroporus;42.83552;0.98379;3207;1.0;F_147;881
26366;Gyroporus;43.27469;0.47578;3207;1.0;F_147;881
26367;Gyroporus;44.29315;2.56137;3207;1.0;F_147;881
26368;Gyroporus;44.19886;1.93649;4228;1.0;F_147;881
26371;Gyroporus;48.79229;-3.60956;3207;1.0;F_147;881
26372;Gyroporus;43.93257;2.4396;3207;1.0;F_147;881
26373;Gyroporus;44.11185;2.31291;3207;1.0;F_147;881
26375;Gyroporus;47.50657;0.409;3207;1.0;F_147;881
26376;Gyroporus;44.56392;2.81111;3207;1.0;F_147;881
26379;Gyroporus;44.65409;2.93694;4228;1.0;F_147;881
26380;Gyroporus;44.11399;2.93754;3207;1.0;F_147;881
26382;Gyroporus;42.75536;1.59677;3207;1.0;F_147;881
26383;Gyroporus;42.98531;-0.24709;4228;1.0;F_147;881
26386;Gyroporus;43.84385;3.18651;3207;1.0;F_147;881
26387;Gyroporus;44.02384;3.1871;3207;1.0;F_147;881
26389;Gyroporus;46.99295;2.2762700000000002;3207;1.0;F_147;881
26390;Gyroporus;42.93169;1.3477;3207;1.0;F_147;881
26391;Gyroporus;42.9335;1.4700600000000001;4228;1.0;F_147;881
26392;Gyroporus;42.90911;0.24686999999999998;4228;1.0;F_147;881
26393;Gyroporus;47.22716;0.02574;3207;1.0;F_147;881
26395;Gyroporus;43.08887;0.23831999999999998;3207;1.0;F_147;881
26396;Gyroporus;44.198859999999996;1.93649;4228;1.0;F_147;881
26397;Gyroporus;43.45156;0.34446;3207;1.0;F_147;881
26398;Gyroporus;45.17687;4.97346;5449;1.0;F_147;881
26400;Gyroporus;45.346709999999995;5.49046;3207;1.0;F_147;881
26401;Gyroporus;45.25671;5.48644;3207;1.0;F_147;881
26402;Gyroporus;44.45899;4.82268;5522;1.0;F_147;881
26411;Gyroporus;46.07219;5.264469999999999;3207;1.0;F_147;881
26412;Gyroporus;45.62462;5.11779;3207;1.0;F_147;881
26413;Gyroporus;46.16471;5.1386400000000005;3207;1.0;F_147;881
26421;Gyroporus;48.79973;-3.4739;3207;1.0;F_147;881
26422;Gyroporus;48.702659999999995;-3.5982;3207;1.0;F_147;881
26423;Gyroporus;48.71009;-3.46277;3207;1.0;F_147;881
26425;Gyroporus;48.4758;-2.7553400000000003;3207;1.0;F_147;881
26426;Gyroporus;48.56552;-2.7652099999999997;3207;1.0;F_147;881
26428;Gyroporus;48.41101;-2.2064;3207;1.0;F_147;881
26429;Gyroporus;48.79229;-3.6095599999999997;3207;1.0;F_147;881
26431;Gyroporus;48.54515;-3.17056;4228;1.0;F_147;881
26432;Gyroporus;48.52339;-3.57559;4228;1.0;F_147;881
26434;Gyroporus;48.53805;-3.3056099999999997;3207;1.0;F_147;881
26437;Gyroporus;48.34514;2.79755;4228;1.0;F_147;881
26440;Gyroporus;51.038540000000005;2.20688;3207;1.0;F_147;881
26442;Gyroporus;50.12405;-1.51173;3207;1.0;F_147;881
26443;Gyroporus;45.1943;2.93633;3207;1.0;F_147;881
26444;Gyroporus;48.10315;6.83038;4228;1.0;F_147;881
26446;Gyroporus;49.18122;-0.9101799999999999;3207;1.0;F_147;881
26447;Cyclocybe;43.59;-1.408;3147;0.7;F_72;806
26448;Cyclocybe;43.414;-1.092;3147;0.7;F_72;806
26449;Cyclocybe;48.319;0.50399;3364;0.7;F_72;806
26450;Cyclocybe;42.90256;0.00238;4054;0.7;F_72;806
26451;Cyclocybe;49.29135;-0.23064;3364;0.7;F_72;806
26452;Cyclocybe;43.07881;-0.12954;4054;0.7;F_72;806
26453;Cyclocybe;44.86958;-0.4829;3364;0.7;F_72;806
26454;Cyclocybe;42.91218;0.36914;4054;0.7;F_72;806
26455;Cyclocybe;47.31002;-0.24378;4054;0.7;F_72;806
26456;Cyclocybe;43.01965;1.22259;4054;0.7;F_72;806
26457;Cyclocybe;43.75401;2.93793;4054;0.7;F_72;806
26459;Cyclocybe;46.38591;-0.97043;3364;0.7;F_72;806
26461;Cyclocybe;46.46648;-1.23728;3364;0.7;F_72;806
26462;Cyclocybe;48.1419;0.64687;3364;0.7;F_72;806
26463;Cyclocybe;49.69309;2.5152;3364;0.7;F_72;806
26464;Cyclocybe;43.07881;-0.12954000000000002;4054;0.7;F_72;806
26465;Cyclocybe;49.29135;-0.23064;3364;0.7;F_72;806
26466;Cyclocybe;42.732440000000004;0.37727;4054;0.7;F_72;806
26467;Cyclocybe;48.655229999999996;-2.7751099999999997;3364;0.7;F_72;806
26468;Cyclocybe;48.81416;-3.20246;3364;0.7;F_72;806
26469;Cyclocybe;48.79973;-3.4739;3364;0.7;F_72;806
26470;Cyclocybe;48.482279999999996;-2.62038;3364;0.7;F_72;806
26472;Cyclocybe;48.71009;-3.46277;4054;0.7;F_72;806
26473;Cyclocybe;48.702659999999995;-3.5982;3364;0.7;F_72;806
26476;Cyclocybe;46.69956;0.57844;3364;0.7;F_72;806
26477;Cyclocybe;48.094120000000004;7.0987100000000005;3364;0.7;F_72;806
26479;Cyclocybe;44.190853000000004;3.2071709999999998;6354;0.7;F_72;806
26480;Naucoria;43.886;-1.363;3179;1.0;F_166;900
26481;Naucoria;43.008838;0.685895;3288;1.0;F_166;900
26482;Naucoria;42.98894;-0.12469;3179;1.0;F_166;900
26483;Naucoria;48.00883;6.95782;4121;1.0;F_166;900
26484;Naucoria;43.07881;-0.12954;3179;1.0;F_166;900
26485;Naucoria;42.9335;1.47006;3179;1.0;F_166;900
26486;Naucoria;43.01965;1.22259;4337;1.0;F_166;900
26487;Naucoria;42.93169;1.3477;3179;1.0;F_166;900
